,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
904,1.0,67.0,286.0,19.9,0.03071917533496587,0.0,27.507631685922718,0.11471844935453572,0.0,0.011471844935453572
905,1.0,19.0,41.0,1802.22,0.09676694345478208,0.03,1812.7212524017066,49.42452714533166,54.3816375720512,4.942452714533166
906,2.0,409.0,436.0,109.86500000000001,0.3444050917963666,0.05,113.73870103925675,5.900150511872743,5.686935051962838,0.5900150511872744
909,1.0,295.0,492.0,84.0,0.0594765755474126,0.01,91.71169890610864,0.5157959878259456,0.9171169890610864,0.05157959878259456
910,1.0,50.0,442.0,49.99,0.013741361485598375,0.0,57.64648320940781,0.08086097836187933,0.0,0.008086097836187934
911,1.0,421.0,530.0,95.0,0.0868491153714178,0.01,102.7295575554385,0.7989360402235219,1.027295575554385,0.0798936040223522
912,1.0,10.0,15.0,79.9,0.11473940269919868,0.04,87.60504250044931,3.1970882468808544,3.5042017000179726,0.3197088246880855
913,1.0,45.0,272.0,235.0,0.026458007193931248,0.0,242.95684945600055,0.8993126501366661,0.0,0.0899312650136666
914,1.0,48.0,350.0,89.9,0.01918370609955642,0.0,97.62127763620376,0.22393036590080934,0.0,0.022393036590080934
915,1.0,27.0,47.0,99.0,0.09955343438569078,0.03,106.73605160974027,2.9171703798422066,3.2020815482922083,0.29171703798422066
916,1.0,320.0,389.0,149.0,0.09352304772132768,0.01,156.81722728851244,1.6348935440753538,1.5681722728851244,0.1634893544075354
917,1.0,97.0,236.0,586.56,0.05108497584268379,0.01,595.0876118885833,4.615157144302166,5.950876118885833,0.4615157144302166
918,1.0,23.0,30.0,29.99,0.11285649589718422,0.03,37.61401293789894,1.2567636805330276,1.128420388136968,0.12567636805330276
919,1.0,75.0,197.0,24.8,0.05256577678117726,0.01,32.41558690244239,0.2849697016568919,0.32415586902442395,0.02849697016568919
920,1.0,12.0,98.0,249.9,0.05380181014791801,0.01,257.88103980827464,3.1269394736495637,2.5788103980827466,0.31269394736495637
921,1.0,99.0,123.0,30.0,0.10220092610405535,0.02,37.62402917303469,0.7966785915590485,0.7524805834606939,0.07966785915590485
922,1.0,49.0,232.0,199.9,0.03383847761569773,0.01,207.7998641295025,1.0776970939386403,2.077998641295025,0.10776970939386404
923,1.0,20.0,87.0,27.9,0.06463268357916509,0.02,35.52061979452626,0.5381975912728026,0.7104123958905253,0.053819759127280264
924,1.0,235.0,251.0,34.9,0.11244857062532558,0.02,42.53198438955437,0.7011991930064435,0.8506396877910873,0.07011991930064436
928,1.0,23.0,97.0,15.0,0.061649979491507835,0.01,22.599676469403047,0.3151126717575091,0.22599676469403046,0.031511267175750916
929,3.0,281.0,412.0,281.2166666666667,0.2666170266028772,0.06,283.8910663311412,15.599005028008923,17.033463979868472,1.5599005028008923
930,1.0,11.0,119.0,110.32,0.04518508807124055,0.01,118.07442978341429,1.1198445908922379,1.180744297834143,0.11198445908922379
931,1.0,148.0,270.0,148.0,0.06261771047260811,0.01,155.815603774937,1.3709759854928816,1.55815603774937,0.13709759854928816
932,1.0,13.0,153.0,67.0,0.03640408229089508,0.01,74.6840991753261,0.5135708991065208,0.746840991753261,0.051357089910652076
934,1.0,184.0,505.0,81.9,0.03191790896308925,0.0,89.6082895276002,0.26536961527892683,0.0,0.026536961527892686
935,1.0,145.0,255.0,239.96,0.06597898121723456,0.01,247.92490208333476,2.3765539390598716,2.4792490208333477,0.23765539390598717
936,1.0,16.0,308.0,269.91,0.016084116602686733,0.0,277.9235263149193,0.5798838581188113,0.0,0.05798838581188113
937,1.0,1.0,118.0,100.0,0.04010705713516643,0.01,107.73767512331573,0.909950222022537,1.0773767512331573,0.0909950222022537
938,1.0,129.0,553.0,187.57,0.01902027563773245,0.0,195.44984620711728,0.3225425780939685,0.0,0.03225425780939686
939,1.0,324.0,448.0,119.6,0.07763407124915662,0.01,127.36949598939441,0.9998384584429273,1.2736949598939442,0.09998384584429273
940,1.0,246.0,275.0,49.0,0.10624941107729077,0.01,56.65487593096812,0.8366768700466797,0.5665487593096812,0.08366768700466798
